"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"6884","up",TRUE,0.00163123281479628,97,1291,20,0.0154918667699458,0.206185567010309,"GO:0061157","GO:BP","mRNA destabilization",16178,15741,"GO:0043488, GO:0050779, GO:0061014"
"6885","up",TRUE,0.00163312596920356,169,1291,29,0.0224632068164214,0.171597633136095,"GO:0043487","GO:BP","regulation of RNA stability",16178,11087,"GO:0006401, GO:0010608, GO:0031329, GO:0051252, GO:0065008"
"6886","up",TRUE,0.00164234367788189,186,1291,31,0.024012393493416,0.166666666666667,"GO:0031669","GO:BP","cellular response to nutrient levels",16178,7535,"GO:0031667, GO:0031668"
"14862","up",TRUE,0.00165295352740081,114,644,22,0.0341614906832298,0.192982456140351,"WP:WP4659","WP","Gastrin signaling pathway",8286,484,"WP:000000"
"6888","up",TRUE,0.00167188580171714,339,1291,48,0.0371804802478699,0.141592920353982,"GO:0045786","GO:BP","negative regulation of cell cycle",16178,12014,"GO:0007049, GO:0048523, GO:0051726"
"14863","up",TRUE,0.00167490745161063,69,644,16,0.0248447204968944,0.231884057971014,"WP:WP5130","WP","Th17 cell differentiation pathway",8286,659,"WP:000000"
"6889","up",TRUE,0.00172734159677824,90,1291,19,0.0147172734314485,0.211111111111111,"GO:2000060","GO:BP","positive regulation of ubiquitin-dependent protein catabolic process",16178,26085,"GO:0006511, GO:0009896, GO:1903052, GO:2000058"
"6890","up",TRUE,0.0017313031561161,321,1291,46,0.0356312935708753,0.143302180685358,"GO:0010506","GO:BP","regulation of autophagy",16178,4228,"GO:0006914, GO:0031329"
"6891","up",TRUE,0.0017313031561161,15,1291,7,0.00542215336948102,0.466666666666667,"GO:0060211","GO:BP","regulation of nuclear-transcribed mRNA poly(A) tail shortening",16178,14901,"GO:0000289, GO:0061013"
"6892","up",TRUE,0.0017313031561161,15,1291,7,0.00542215336948102,0.466666666666667,"GO:1900153","GO:BP","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",16178,20930,"GO:0000288, GO:0061014, GO:1900151"
"6893","up",TRUE,0.00174203880376908,36,1291,11,0.00852052672347018,0.305555555555556,"GO:1902275","GO:BP","regulation of chromatin organization",16178,22711,"GO:0006325, GO:0051128"
"6894","up",TRUE,0.00178443897496437,397,1291,54,0.0418280402788536,0.136020151133501,"GO:0001525","GO:BP","angiogenesis",16178,335,"GO:0048514, GO:0048646"
"6895","up",TRUE,0.00183233903322852,162,1291,28,0.0216886134779241,0.172839506172839,"GO:0007623","GO:BP","circadian rhythm",16178,3114,"GO:0048511"
"6897","up",TRUE,0.00185843878306935,446,1291,59,0.04570100697134,0.132286995515695,"GO:0034655","GO:BP","nucleobase-containing compound catabolic process",16178,9010,"GO:0006139, GO:0019439, GO:0044270, GO:0046700, GO:1901361"
"6898","up",TRUE,0.00187089442461646,341,1291,48,0.0371804802478699,0.140762463343109,"GO:0016055","GO:BP","Wnt signaling pathway",16178,5147,"GO:0007166, GO:0198738"
"6899","up",TRUE,0.00188113867751118,69,1291,16,0.0123934934159566,0.231884057971014,"GO:0043367","GO:BP","CD4-positive, alpha-beta T cell differentiation",16178,10999,"GO:0035710, GO:0046632"
"6900","up",TRUE,0.00190044901735575,11,1291,6,0.00464756003098373,0.545454545454545,"GO:0034616","GO:BP","response to laminar fluid shear stress",16178,8990,"GO:0034405"
"6901","up",TRUE,0.00193438999894071,20,1291,8,0.00619674670797831,0.4,"GO:0039535","GO:BP","regulation of RIG-I signaling pathway",16178,10149,"GO:0039529, GO:0039531"
"6904","up",TRUE,0.00198399326877596,428,1291,57,0.0441518202943455,0.133177570093458,"GO:0002521","GO:BP","leukocyte differentiation",16178,1050,"GO:0030097, GO:0030154"
"6906","up",TRUE,0.00204134025254348,84,1291,18,0.0139426800929512,0.214285714285714,"GO:0045582","GO:BP","positive regulation of T cell differentiation",16178,11829,"GO:0030217, GO:0045580, GO:0045621, GO:0050870"
"6907","up",TRUE,0.00204215269234851,371,1291,51,0.0395042602633617,0.137466307277628,"GO:0045785","GO:BP","positive regulation of cell adhesion",16178,12013,"GO:0007155, GO:0030155, GO:0048522"
"14864","up",TRUE,0.00207062370233192,31,644,10,0.015527950310559,0.32258064516129,"WP:WP3858","WP","Toll like receptor signaling related to MyD88",8286,273,"WP:000000"
"6909","up",TRUE,0.00214478563692865,306,1291,44,0.0340821068938807,0.143790849673203,"GO:1903706","GO:BP","regulation of hemopoiesis",16178,23819,"GO:0002682, GO:0030097, GO:0060284, GO:2000026"
"14865","up",TRUE,0.00214874967337555,50,644,13,0.0201863354037267,0.26,"WP:WP2018","WP","RANKL RANK signaling pathway",8286,63,"WP:000000"
"6910","up",TRUE,0.00216136346645006,115,1291,22,0.0170410534469404,0.191304347826087,"GO:0030177","GO:BP","positive regulation of Wnt signaling pathway",16178,6934,"GO:0009967, GO:0016055, GO:0030111"
"13404","up",TRUE,0.00217819317852601,380,820,51,0.0621951219512195,0.134210526315789,"REAC:R-HSA-983169","REAC","Class I MHC mediated antigen processing & presentation",10842,360,"REAC:R-HSA-1280218"
"6911","up",TRUE,0.00220271510436569,430,1291,57,0.0441518202943455,0.132558139534884,"GO:0032870","GO:BP","cellular response to hormone stimulus",16178,8146,"GO:0009725, GO:0071310, GO:0071495"
"6912","up",TRUE,0.00228385591914876,173,1291,29,0.0224632068164214,0.167630057803468,"GO:0045165","GO:BP","cell fate commitment",16178,11696,"GO:0030154, GO:0048869"
"6914","up",TRUE,0.00228385591914876,173,1291,29,0.0224632068164214,0.167630057803468,"GO:0042770","GO:BP","signal transduction in response to DNA damage",16178,10704,"GO:0006974, GO:0035556"
"6915","up",TRUE,0.00229648049874933,100,1291,20,0.0154918667699458,0.2,"GO:0050779","GO:BP","RNA destabilization",16178,13682,"GO:0006401, GO:0031331, GO:0043487, GO:0051254"
"6916","up",TRUE,0.00232257186430911,85,1291,18,0.0139426800929512,0.211764705882353,"GO:0035710","GO:BP","CD4-positive, alpha-beta T cell activation",16178,9506,"GO:0046631"
"6918","up",TRUE,0.00233748613494762,345,1291,48,0.0371804802478699,0.139130434782609,"GO:0198738","GO:BP","cell-cell signaling by wnt",16178,20806,"GO:0007267"
"6919","up",TRUE,0.00234610207061685,140,1291,25,0.0193648334624322,0.178571428571429,"GO:0032006","GO:BP","regulation of TOR signaling",16178,7576,"GO:0031929, GO:1902531"
"6921","up",TRUE,0.00242461626668967,26,1291,9,0.0069713400464756,0.346153846153846,"GO:1900151","GO:BP","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",16178,20928,"GO:0000288, GO:0043488"
"6922","up",TRUE,0.00242461626668967,157,1291,27,0.0209140201394268,0.171974522292994,"GO:0031929","GO:BP","TOR signaling",16178,7551,"GO:0035556"
"6923","up",TRUE,0.00242461626668967,26,1291,9,0.0069713400464756,0.346153846153846,"GO:2000629","GO:BP","negative regulation of miRNA metabolic process",16178,26595,"GO:0010586, GO:0051253, GO:2000628"
"6924","up",TRUE,0.00242461626668967,26,1291,9,0.0069713400464756,0.346153846153846,"GO:0039529","GO:BP","RIG-I signaling pathway",16178,10143,"GO:0002753"
"6926","up",TRUE,0.00247780375969747,71,1291,16,0.0123934934159566,0.225352112676056,"GO:0030330","GO:BP","DNA damage response, signal transduction by p53 class mediator",16178,7016,"GO:0042770, GO:0072331"
"6929","up",TRUE,0.00253387286198969,101,1291,20,0.0154918667699458,0.198019801980198,"GO:0043534","GO:BP","blood vessel endothelial cell migration",16178,11111,"GO:0043542"
"6930","up",TRUE,0.00253387286198969,166,1291,28,0.0216886134779241,0.168674698795181,"GO:0048545","GO:BP","response to steroid hormone",16178,13251,"GO:0009725, GO:0014070, GO:0033993"
"6931","up",TRUE,0.00263085037678124,21,1291,8,0.00619674670797831,0.380952380952381,"GO:0001709","GO:BP","cell fate determination",16178,406,"GO:0045165, GO:0048869"
"6932","up",TRUE,0.00263085037678124,32,1291,10,0.00774593338497289,0.3125,"GO:0070266","GO:BP","necroptotic process",16178,16521,"GO:0097300"
"13405","up",TRUE,0.00273634885336809,25,820,9,0.0109756097560976,0.36,"REAC:R-HSA-933542","REAC","TRAF6 mediated NF-kB activation",10842,2391,"REAC:R-HSA-168928"
"13406","up",TRUE,0.00273634885336809,15,820,7,0.00853658536585366,0.466666666666667,"REAC:R-HSA-918233","REAC","TRAF3-dependent IRF activation pathway",10842,2388,"REAC:R-HSA-168928"
"6934","up",TRUE,0.00274842695182484,79,1291,17,0.0131680867544539,0.215189873417722,"GO:0034620","GO:BP","cellular response to unfolded protein",16178,8991,"GO:0006986, GO:0035967"
"6935","up",TRUE,0.00294083112222999,110,1291,21,0.0162664601084431,0.190909090909091,"GO:0030856","GO:BP","regulation of epithelial cell differentiation",16178,7176,"GO:0030855, GO:0045595, GO:2000026"
"6937","up",TRUE,0.00298094667121425,8,1291,5,0.00387296669248644,0.625,"GO:0043584","GO:BP","nose development",16178,11145,"GO:0007423, GO:0060541"
"6938","up",TRUE,0.00309706743876081,45,1291,12,0.00929512006196747,0.266666666666667,"GO:0038066","GO:BP","p38MAPK cascade",16178,10022,"GO:0000165"
"6939","up",TRUE,0.0031189911402029,143,1291,25,0.0193648334624322,0.174825174825175,"GO:0002753","GO:BP","cytoplasmic pattern recognition receptor signaling pathway",16178,1271,"GO:0002221, GO:0030522"
"6940","up",TRUE,0.0031189911402029,143,1291,25,0.0193648334624322,0.174825174825175,"GO:0010508","GO:BP","positive regulation of autophagy",16178,4230,"GO:0006914, GO:0010506, GO:0031331"
"6941","up",TRUE,0.00327410627499062,285,1291,41,0.0317583268783888,0.143859649122807,"GO:1903037","GO:BP","regulation of leukocyte cell-cell adhesion",16178,23291,"GO:0007159, GO:0022407"
"13407","up",TRUE,0.00327735442452549,110,820,21,0.025609756097561,0.190909090909091,"REAC:R-HSA-6785807","REAC","Interleukin-4 and Interleukin-13 signaling",10842,1218,"REAC:R-HSA-449147"
"14866","up",TRUE,0.00328100468013967,27,644,9,0.0139751552795031,0.333333333333333,"WP:WP3613","WP","Photodynamic therapy induced unfolded protein response",8286,232,"WP:000000"
"14867","up",TRUE,0.00329776998551491,33,644,10,0.015527950310559,0.303030303030303,"WP:WP4880","WP","Host pathogen interaction of human coronaviruses interferon induction",8286,558,"WP:000000"
"6942","up",TRUE,0.00341345615743089,33,1291,10,0.00774593338497289,0.303030303030303,"GO:0000289","GO:BP","nuclear-transcribed mRNA poly(A) tail shortening",16178,83,"GO:0000288, GO:0000956"
"14868","up",TRUE,0.0034414122678081,46,644,12,0.0186335403726708,0.260869565217391,"WP:WP2586","WP","Aryl hydrocarbon receptor pathway",8286,136,"WP:000000"
"6943","up",TRUE,0.00344162127641851,66,1291,15,0.0116189000774593,0.227272727272727,"GO:0030968","GO:BP","endoplasmic reticulum unfolded protein response",16178,7220,"GO:0007165, GO:0034620, GO:0034976"
"6944","up",TRUE,0.00344162127641851,213,1291,33,0.0255615801704105,0.154929577464789,"GO:1903039","GO:BP","positive regulation of leukocyte cell-cell adhesion",16178,23293,"GO:0007159, GO:0022409, GO:1903037"
"13408","up",TRUE,0.00351939673391307,16,820,7,0.00853658536585366,0.4375,"REAC:R-HSA-9818027","REAC","NFE2L2 regulating anti-oxidant/detoxification enzymes",10842,1473,"REAC:R-HSA-9759194"
"13409","up",TRUE,0.00351939673391307,112,820,21,0.025609756097561,0.1875,"REAC:R-HSA-187037","REAC","Signaling by NTRK1 (TRKA)",10842,2214,"REAC:R-HSA-166520"
"13410","up",TRUE,0.00351939673391307,119,820,22,0.0268292682926829,0.184873949579832,"REAC:R-HSA-9006936","REAC","Signaling by TGFB family members",10842,2240,"REAC:R-HSA-162582"
"13411","up",TRUE,0.00351939673391307,96,820,19,0.0231707317073171,0.197916666666667,"REAC:R-HSA-168176","REAC","Toll Like Receptor 5 (TLR5) Cascade",10842,2443,"REAC:R-HSA-168898"
"13412","up",TRUE,0.00351939673391307,21,820,8,0.00975609756097561,0.380952380952381,"REAC:R-HSA-1606322","REAC","ZBP1(DAI) mediated induction of type I IFNs",10842,2602,"REAC:R-HSA-1834949"
"13413","up",TRUE,0.00351939673391307,96,820,19,0.0231707317073171,0.197916666666667,"REAC:R-HSA-975871","REAC","MyD88 cascade initiated on plasma membrane",10842,1449,"REAC:R-HSA-168142, REAC:R-HSA-168176"
"13414","up",TRUE,0.00351939673391307,96,820,19,0.0231707317073171,0.197916666666667,"REAC:R-HSA-168142","REAC","Toll Like Receptor 10 (TLR10) Cascade",10842,2439,"REAC:R-HSA-168898"
"6945","up",TRUE,0.00356578423196286,277,1291,40,0.0309837335398916,0.144404332129964,"GO:2001233","GO:BP","regulation of apoptotic signaling pathway",16178,27108,"GO:0009966, GO:0042981, GO:0097190"
"13415","up",TRUE,0.00367309478323564,66,820,15,0.0182926829268293,0.227272727272727,"REAC:R-HSA-9614085","REAC","FOXO-mediated transcription",10842,892,"REAC:R-HSA-212436"
"14869","up",TRUE,0.00368039867427755,17,644,7,0.0108695652173913,0.411764705882353,"WP:WP4337","WP","ncRNAs involved in STAT3 signaling in hepatocellular carcinoma",8286,410,"WP:000000"
"6946","up",TRUE,0.00374429633199318,5,1291,4,0.00309837335398916,0.8,"GO:0002634","GO:BP","regulation of germinal center formation",16178,1162,"GO:0002467, GO:0002822, GO:0022603"
"6947","up",TRUE,0.00375426685925226,490,1291,62,0.0480247869868319,0.126530612244898,"GO:0006914","GO:BP","autophagy",16178,2592,"GO:0044248, GO:0061919"
"6949","up",TRUE,0.00375426685925226,490,1291,62,0.0480247869868319,0.126530612244898,"GO:0061919","GO:BP","process utilizing autophagic mechanism",16178,16215,"GO:0009987"
"6950","up",TRUE,0.00375426685925226,46,1291,12,0.00929512006196747,0.260869565217391,"GO:0030521","GO:BP","androgen receptor signaling pathway",16178,7072,"GO:0030518"
"6952","up",TRUE,0.00385712575612036,89,1291,18,0.0139426800929512,0.202247191011236,"GO:0071347","GO:BP","cellular response to interleukin-1",16178,17099,"GO:0070555, GO:0071345"
"13416","up",TRUE,0.00398168487060715,90,820,18,0.0219512195121951,0.2,"REAC:R-HSA-170834","REAC","Signaling by TGF-beta Receptor Complex",10842,2238,"REAC:R-HSA-9006936"
"13417","up",TRUE,0.00398168487060715,33,820,10,0.0121951219512195,0.303030303030303,"REAC:R-HSA-5357956","REAC","TNFR1-induced NF-kappa-B signaling pathway",10842,2371,"REAC:R-HSA-75893"
"13418","up",TRUE,0.00398168487060715,67,820,15,0.0182926829268293,0.223880597014925,"REAC:R-HSA-400253","REAC","Circadian Clock",10842,355,"REAC:0000000"
"13419","up",TRUE,0.00398168487060715,33,820,10,0.0121951219512195,0.303030303030303,"REAC:R-HSA-9634815","REAC","Transcriptional Regulation by NPAS4",10842,2471,"REAC:R-HSA-212436"
"13420","up",TRUE,0.00398168487060715,106,820,20,0.024390243902439,0.188679245283019,"REAC:R-HSA-168138","REAC","Toll Like Receptor 9 (TLR9) Cascade",10842,2445,"REAC:R-HSA-168898"
"6953","up",TRUE,0.00399776650290082,67,1291,15,0.0116189000774593,0.223880597014925,"GO:0000288","GO:BP","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",16178,82,"GO:0000956, GO:0061157"
"14870","up",TRUE,0.00412593200296963,54,644,13,0.0201863354037267,0.240740740740741,"WP:WP195","WP","IL 1 signaling pathway",8286,53,"WP:000000"
"6955","up",TRUE,0.00415876915586524,82,1291,17,0.0131680867544539,0.207317073170732,"GO:0043535","GO:BP","regulation of blood vessel endothelial cell migration",16178,11112,"GO:0010594, GO:0043534"
"6956","up",TRUE,0.00415876915586524,82,1291,17,0.0131680867544539,0.207317073170732,"GO:0046634","GO:BP","regulation of alpha-beta T cell activation",16178,12677,"GO:0046631, GO:0050863"
"6957","up",TRUE,0.00430479829162678,308,1291,43,0.0333075135553834,0.13961038961039,"GO:0048598","GO:BP","embryonic morphogenesis",16178,13290,"GO:0009653, GO:0009790"
"13421","up",TRUE,0.00452355721442787,17,820,7,0.00853658536585366,0.411764705882353,"REAC:R-HSA-1810476","REAC","RIP-mediated NFkB activation via ZBP1",10842,1825,"REAC:R-HSA-1606322"
"13422","up",TRUE,0.00452355721442787,28,820,9,0.0109756097560976,0.321428571428571,"REAC:R-HSA-201451","REAC","Signaling by BMP",10842,2156,"REAC:R-HSA-9006936"
"13423","up",TRUE,0.00452355721442787,471,820,58,0.0707317073170732,0.123142250530786,"REAC:R-HSA-449147","REAC","Signaling by Interleukins",10842,2193,"REAC:R-HSA-1280215"
"13424","up",TRUE,0.00452355721442787,47,820,12,0.0146341463414634,0.25531914893617,"REAC:R-HSA-9707616","REAC","Heme signaling",10842,1084,"REAC:R-HSA-2262752"
"13425","up",TRUE,0.00452355721442787,290,820,40,0.0487804878048781,0.137931034482759,"REAC:R-HSA-9006931","REAC","Signaling by Nuclear Receptors",10842,2219,"REAC:R-HSA-162582"
"6959","up",TRUE,0.00460882755765068,147,1291,25,0.0193648334624322,0.170068027210884,"GO:0043433","GO:BP","negative regulation of DNA-binding transcription factor activity",16178,11045,"GO:0044092, GO:0051090"
"6960","up",TRUE,0.00460956742090383,244,1291,36,0.0278853601859024,0.147540983606557,"GO:0097193","GO:BP","intrinsic apoptotic signaling pathway",16178,19072,"GO:0035556, GO:0097190"
"13426","up",TRUE,0.00465764224167181,5,820,4,0.0048780487804878,0.8,"REAC:R-HSA-9707587","REAC","Regulation of HMOX1 expression and activity",10842,1925,"REAC:R-HSA-9707564"
"14871","up",TRUE,0.00471349155697789,48,644,12,0.0186335403726708,0.25,"WP:WP410","WP","Exercise induced circadian regulation",8286,336,"WP:000000"
"14872","up",TRUE,0.00471349155697789,13,644,6,0.0093167701863354,0.461538461538462,"WP:WP4211","WP","Transcriptional cascade regulating adipogenesis",8286,363,"WP:000000"
"6961","up",TRUE,0.00478747767580489,139,1291,24,0.0185902401239349,0.172661870503597,"GO:0048738","GO:BP","cardiac muscle tissue development",16178,13420,"GO:0007507, GO:0014706"
"14873","up",TRUE,0.00490312457526566,143,644,24,0.0372670807453416,0.167832167832168,"WP:WP2853","WP","Endoderm differentiation",8286,163,"WP:000000"
"6964","up",TRUE,0.00501852531156953,13,1291,6,0.00464756003098373,0.461538461538462,"GO:0060213","GO:BP","positive regulation of nuclear-transcribed mRNA poly(A) tail shortening",16178,14903,"GO:0000289, GO:0060211, GO:0061014"
"6965","up",TRUE,0.00501852531156953,209,1291,32,0.0247869868319132,0.15311004784689,"GO:0060828","GO:BP","regulation of canonical Wnt signaling pathway",16178,15452,"GO:0030111, GO:0060070"
"6966","up",TRUE,0.00501852531156953,13,1291,6,0.00464756003098373,0.461538461538462,"GO:0071498","GO:BP","cellular response to fluid shear stress",16178,17232,"GO:0033554, GO:0034405"
"6967","up",TRUE,0.00508841287051793,99,1291,19,0.0147172734314485,0.191919191919192,"GO:0039531","GO:BP","regulation of cytoplasmic pattern recognition receptor signaling pathway",16178,10145,"GO:0002753, GO:0062207"
