"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"106","down",TRUE,5.59680202129969e-05,12,554,6,0.0108303249097473,0.5,"GO:0000022","GO:BP","mitotic spindle elongation",16178,9,"GO:0000070, GO:0007052, GO:0051231, GO:1903047"
"4934","down",TRUE,6.86993662118165e-05,48,451,11,0.024390243902439,0.229166666666667,"REAC:R-HSA-72165","REAC","mRNA Splicing - Minor Pathway",10842,2630,"REAC:R-HSA-72172"
"108","down",TRUE,7.66875656690066e-05,101,554,15,0.0270758122743682,0.148514851485149,"GO:0009142","GO:BP","nucleoside triphosphate biosynthetic process",16178,3346,"GO:0009141, GO:1901293"
"4935","down",TRUE,7.67336200449287e-05,68,451,13,0.0288248337028825,0.191176470588235,"REAC:R-HSA-69615","REAC","G1/S DNA Damage Checkpoints",10842,969,"REAC:R-HSA-69620"
"109","down",TRUE,7.84268461572507e-05,372,554,32,0.0577617328519856,0.0860215053763441,"GO:0009259","GO:BP","ribonucleotide metabolic process",16178,3461,"GO:0009117, GO:0019693"
"111","down",TRUE,8.23161722012353e-05,203,554,22,0.0397111913357401,0.108374384236453,"GO:0009199","GO:BP","ribonucleoside triphosphate metabolic process",16178,3402,"GO:0009141"
"4936","down",TRUE,8.52381899730976e-05,32,451,9,0.0199556541019956,0.28125,"REAC:R-HSA-69190","REAC","DNA strand elongation",10842,435,"REAC:R-HSA-69239"
"112","down",TRUE,8.7717120527825e-05,236,554,24,0.0433212996389892,0.101694915254237,"GO:0009165","GO:BP","nucleotide biosynthetic process",16178,3368,"GO:0009117, GO:1901293"
"4937","down",TRUE,8.87471248561966e-05,126,451,18,0.0399113082039911,0.142857142857143,"REAC:R-HSA-162909","REAC","Host Interactions of HIV factors",10842,1098,"REAC:R-HSA-162906"
"113","down",TRUE,9.07091821195923e-05,66,554,12,0.0216606498194946,0.181818181818182,"GO:0090307","GO:BP","mitotic spindle assembly",16178,18719,"GO:0000070, GO:0007052, GO:0051225"
"114","down",TRUE,9.11770280669766e-05,469,554,37,0.0667870036101083,0.0788912579957356,"GO:0072521","GO:BP","purine-containing compound metabolic process",16178,17940,"GO:0006725, GO:0034641, GO:0046483, GO:1901360, GO:1901564"
"115","down",TRUE,9.11770280669766e-05,13,554,6,0.0108303249097473,0.461538461538462,"GO:0051231","GO:BP","spindle elongation",16178,14030,"GO:0007017, GO:0007051, GO:0022402, GO:0098813"
"116","down",TRUE,9.11770280669766e-05,103,554,15,0.0270758122743682,0.145631067961165,"GO:1902652","GO:BP","secondary alcohol metabolic process",16178,22975,"GO:0006066"
"117","down",TRUE,9.11770280669766e-05,174,554,20,0.036101083032491,0.114942528735632,"GO:0000910","GO:BP","cytokinesis",16178,245,"GO:0022402, GO:0051301"
"118","down",TRUE,9.11770280669766e-05,103,554,15,0.0270758122743682,0.145631067961165,"GO:0051303","GO:BP","establishment of chromosome localization",16178,14082,"GO:0050000, GO:0051649, GO:0051656"
"120","down",TRUE,9.48893942135548e-05,190,554,21,0.0379061371841155,0.110526315789474,"GO:1901617","GO:BP","organic hydroxy compound biosynthetic process",16178,22132,"GO:1901576, GO:1901615"
"6110","down",TRUE,9.54508289311436e-05,91,366,16,0.0437158469945355,0.175824175824176,"WP:WP5355","WP","Metabolic Epileptic Disorders",8286,771,"WP:000000"
"6111","down",TRUE,9.54508289311436e-05,43,366,11,0.0300546448087432,0.255813953488372,"WP:WP5329","WP","Cholesterol biosynthesis pathway in hepatocytes",8286,756,"WP:000000"
"4938","down",TRUE,0.000109228548115614,33,451,9,0.0199556541019956,0.272727272727273,"REAC:R-HSA-70263","REAC","Gluconeogenesis",10842,1020,"REAC:R-HSA-70326"
"6112","down",TRUE,0.000110866291868884,72,366,14,0.0382513661202186,0.194444444444444,"WP:WP5304","WP","Cholesterol metabolism",8286,742,"WP:000000"
"122","down",TRUE,0.000116525769267211,241,554,24,0.0433212996389892,0.0995850622406639,"GO:1901293","GO:BP","nucleoside phosphate biosynthetic process",16178,21875,"GO:0006753, GO:0034654, GO:0090407"
"6113","down",TRUE,0.000118003421360403,45,366,11,0.0300546448087432,0.244444444444444,"WP:WP534","WP","Glycolysis and gluconeogenesis",8286,760,"WP:000000"
"4939","down",TRUE,0.000118913565129417,51,451,11,0.024390243902439,0.215686274509804,"REAC:R-HSA-180786","REAC","Extension of Telomeres",10842,856,"REAC:R-HSA-157579"
"4940","down",TRUE,0.000120717518346851,82,451,14,0.0310421286031042,0.170731707317073,"REAC:R-HSA-69202","REAC","Cyclin E associated events during G1/S transition ",10842,407,"REAC:R-HSA-69206"
"4941","down",TRUE,0.000120717518346851,61,451,12,0.0266075388026608,0.19672131147541,"REAC:R-HSA-5678895","REAC","Defective CFTR causes cystic fibrosis",10842,491,"REAC:R-HSA-5619084"
"123","down",TRUE,0.000126387871585462,93,554,14,0.0252707581227437,0.150537634408602,"GO:0009132","GO:BP","nucleoside diphosphate metabolic process",16178,3336,"GO:0006753"
"4942","down",TRUE,0.000128547208873074,169,451,21,0.0465631929046563,0.124260355029586,"REAC:R-HSA-983231","REAC","Factors involved in megakaryocyte development and platelet production",10842,900,"REAC:R-HSA-109582"
"4943","down",TRUE,0.000130840153387872,225,451,25,0.0554323725055432,0.111111111111111,"REAC:R-HSA-162906","REAC","HIV Infection",10842,1069,"REAC:R-HSA-9824446"
"4944","down",TRUE,0.000134410117169682,52,451,11,0.024390243902439,0.211538461538462,"REAC:R-HSA-349425","REAC","Autodegradation of the E3 ubiquitin ligase COP1",10842,186,"REAC:R-HSA-69541"
"124","down",TRUE,0.000140128946124023,107,554,15,0.0270758122743682,0.14018691588785,"GO:0016125","GO:BP","sterol metabolic process",16178,5204,"GO:0008202, GO:1901615"
"4945","down",TRUE,0.000147841278361476,84,451,14,0.0310421286031042,0.166666666666667,"REAC:R-HSA-69656","REAC","Cyclin A:Cdk2-associated events at S phase entry",10842,405,"REAC:R-HSA-69242"
"4946","down",TRUE,0.000147841278361476,84,451,14,0.0310421286031042,0.166666666666667,"REAC:R-HSA-5696399","REAC","Global Genome Nucleotide Excision Repair (GG-NER)",10842,1015,"REAC:R-HSA-5696398"
"128","down",TRUE,0.000152780265608378,70,554,12,0.0216606498194946,0.171428571428571,"GO:1901992","GO:BP","positive regulation of mitotic cell cycle phase transition",16178,22461,"GO:0044772, GO:0045931, GO:1901989, GO:1901990"
"4947","down",TRUE,0.00015414996076658,53,451,11,0.024390243902439,0.207547169811321,"REAC:R-HSA-9604323","REAC","Negative regulation of NOTCH4 signaling",10842,1528,"REAC:R-HSA-9013694"
"4948","down",TRUE,0.00015414996076658,53,451,11,0.024390243902439,0.207547169811321,"REAC:R-HSA-180585","REAC","Vif-mediated degradation of APOBEC3G",10842,2568,"REAC:R-HSA-162909"
"4949","down",TRUE,0.000158123864445545,27,451,8,0.0177383592017738,0.296296296296296,"REAC:R-HSA-499943","REAC","Interconversion of nucleotide di- and triphosphates",10842,1191,"REAC:R-HSA-15869"
"4950","down",TRUE,0.000158272325953629,133,451,18,0.0399113082039911,0.135338345864662,"REAC:R-HSA-8856688","REAC","Golgi-to-ER retrograde transport",10842,1052,"REAC:R-HSA-6811442"
"6114","down",TRUE,0.000158820568049245,17,366,7,0.0191256830601093,0.411764705882353,"WP:WP1946","WP","Cori cycle",8286,52,"WP:000000"
"130","down",TRUE,0.00016592723965228,445,554,35,0.0631768953068592,0.0786516853932584,"GO:0006163","GO:BP","purine nucleotide metabolic process",16178,2018,"GO:0009117, GO:0072521"
"4951","down",TRUE,0.000171349718465158,305,451,30,0.0665188470066519,0.0983606557377049,"REAC:R-HSA-446203","REAC","Asparagine N-linked glycosylation",10842,164,"REAC:R-HSA-597592"
"4952","down",TRUE,0.000173389696495503,64,451,12,0.0266075388026608,0.1875,"REAC:R-HSA-6782135","REAC","Dual incision in TC-NER",10842,781,"REAC:R-HSA-6781827"
"131","down",TRUE,0.000174249597945977,96,554,14,0.0252707581227437,0.145833333333333,"GO:0009201","GO:BP","ribonucleoside triphosphate biosynthetic process",16178,3404,"GO:0009142, GO:0009199"
"4953","down",TRUE,0.000177868057716808,86,451,14,0.0310421286031042,0.162790697674419,"REAC:R-HSA-70326","REAC","Glucose metabolism",10842,1021,"REAC:R-HSA-71387"
"132","down",TRUE,0.000177880227840791,183,554,20,0.036101083032491,0.109289617486339,"GO:0046034","GO:BP","ATP metabolic process",16178,12209,"GO:0009150, GO:0009205"
"4954","down",TRUE,0.00019979011940025,123,451,17,0.0376940133037694,0.138211382113821,"REAC:R-HSA-2132295","REAC","MHC class II antigen presentation",10842,1333,"REAC:R-HSA-1280218"
"4955","down",TRUE,0.000200328658262004,55,451,11,0.024390243902439,0.2,"REAC:R-HSA-174113","REAC","SCF-beta-TrCP mediated degradation of Emi1",10842,2063,"REAC:R-HSA-176408"
"4956","down",TRUE,0.000200328658262004,55,451,11,0.024390243902439,0.2,"REAC:R-HSA-8854050","REAC","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis",10842,861,"REAC:R-HSA-69275"
"4957","down",TRUE,0.000200328658262004,99,451,15,0.0332594235033259,0.151515151515152,"REAC:R-HSA-6811434","REAC","COPI-dependent Golgi-to-ER retrograde traffic",10842,269,"REAC:R-HSA-8856688"
"4958","down",TRUE,0.000200328658262004,111,451,16,0.0354767184035477,0.144144144144144,"REAC:R-HSA-157579","REAC","Telomere Maintenance",10842,2413,"REAC:R-HSA-73886"
"133","down",TRUE,0.000216368877029787,15,554,6,0.0108303249097473,0.4,"GO:1902101","GO:BP","positive regulation of metaphase/anaphase transition of cell cycle",16178,22555,"GO:0044784, GO:1901989, GO:1902099"
"134","down",TRUE,0.000216368877029787,85,554,13,0.0234657039711191,0.152941176470588,"GO:0009185","GO:BP","ribonucleoside diphosphate metabolic process",16178,3388,"GO:0009132"
"135","down",TRUE,0.000216368877029787,15,554,6,0.0108303249097473,0.4,"GO:0045842","GO:BP","positive regulation of mitotic metaphase/anaphase transition",16178,12056,"GO:0007091, GO:0030071, GO:0045840, GO:1901970, GO:1901992, GO:1902101"
"136","down",TRUE,0.000216368877029787,303,554,27,0.0487364620938628,0.0891089108910891,"GO:0010639","GO:BP","negative regulation of organelle organization",16178,4335,"GO:0006996, GO:0033043, GO:0051129"
"137","down",TRUE,0.000225567999897558,112,554,15,0.0270758122743682,0.133928571428571,"GO:0051225","GO:BP","spindle assembly",16178,14026,"GO:0007051, GO:0007059, GO:0140694"
"4959","down",TRUE,0.000232932334779287,56,451,11,0.024390243902439,0.196428571428571,"REAC:R-HSA-5362768","REAC","Hh mutants are degraded by ERAD",10842,1089,"REAC:R-HSA-5387390"
"4960","down",TRUE,0.000233670438406841,138,451,18,0.0399113082039911,0.130434782608696,"REAC:R-HSA-73886","REAC","Chromosome Maintenance",10842,349,"REAC:R-HSA-1640170"
"138","down",TRUE,0.000236484723309163,187,554,20,0.036101083032491,0.106951871657754,"GO:0009260","GO:BP","ribonucleotide biosynthetic process",16178,3462,"GO:0009165, GO:0009259, GO:0046390"
"140","down",TRUE,0.000237393105748796,86,554,13,0.0234657039711191,0.151162790697674,"GO:0032465","GO:BP","regulation of cytokinesis",16178,7852,"GO:0000910, GO:0010564, GO:0051302"
"4961","down",TRUE,0.000241457988541747,113,451,16,0.0354767184035477,0.141592920353982,"REAC:R-HSA-5610787","REAC","Hedgehog 'off' state",10842,1079,"REAC:R-HSA-5358351"
"141","down",TRUE,0.000242200321883201,127,554,16,0.0288808664259928,0.125984251968504,"GO:0032543","GO:BP","mitochondrial translation",16178,7911,"GO:0006412, GO:0140053"
"142","down",TRUE,0.000251310952935387,157,554,18,0.0324909747292419,0.114649681528662,"GO:0140053","GO:BP","mitochondrial gene expression",16178,20218,"GO:0010467"
"4962","down",TRUE,0.000262178502289952,15,451,6,0.0133037694013304,0.4,"REAC:R-HSA-156711","REAC","Polo-like kinase mediated events",10842,1718,"REAC:R-HSA-69275"
"143","down",TRUE,0.000264773975050866,362,554,30,0.0541516245487365,0.0828729281767956,"GO:0009150","GO:BP","purine ribonucleotide metabolic process",16178,3354,"GO:0006163, GO:0009259"
"4963","down",TRUE,0.000265062268262449,57,451,11,0.024390243902439,0.192982456140351,"REAC:R-HSA-69541","REAC","Stabilization of p53",10842,2280,"REAC:R-HSA-69563"
"144","down",TRUE,0.000272289905548571,143,554,17,0.0306859205776173,0.118881118881119,"GO:0072524","GO:BP","pyridine-containing compound metabolic process",16178,17943,"GO:0034641, GO:0046483, GO:1901360, GO:1901564"
"146","down",TRUE,0.000295513089182373,52,554,10,0.0180505415162455,0.192307692307692,"GO:0008608","GO:BP","attachment of spindle microtubules to kinetochore",16178,3241,"GO:0022402, GO:0051310"
"4964","down",TRUE,0.000307894437767197,58,451,11,0.024390243902439,0.189655172413793,"REAC:R-HSA-351202","REAC","Metabolism of polyamines",10842,1388,"REAC:R-HSA-71291"
"4965","down",TRUE,0.000307894437767197,48,451,10,0.0221729490022173,0.208333333333333,"REAC:R-HSA-437239","REAC","Recycling pathway of L1",10842,1903,"REAC:R-HSA-373760"
"6115","down",TRUE,0.000325739503941307,42,366,10,0.0273224043715847,0.238095238095238,"WP:WP466","WP","DNA replication",8286,485,"WP:000000"
"6116","down",TRUE,0.000325739503941307,91,366,15,0.040983606557377,0.164835164835165,"WP:WP3925","WP","Amino acid metabolism",8286,294,"WP:000000"
"6117","down",TRUE,0.000325739503941307,42,366,10,0.0273224043715847,0.238095238095238,"WP:WP4290","WP","Metabolic reprogramming in colon cancer",8286,390,"WP:000000"
"4966","down",TRUE,0.000331898051091098,92,451,14,0.0310421286031042,0.152173913043478,"REAC:R-HSA-6804756","REAC","Regulation of TP53 Activity through Phosphorylation",10842,1954,"REAC:R-HSA-5633007"
"4967","down",TRUE,0.000331898051091098,92,451,14,0.0310421286031042,0.152173913043478,"REAC:R-HSA-4086400","REAC","PCP/CE pathway",10842,1609,"REAC:R-HSA-3858494"
"147","down",TRUE,0.00034705599555279,131,554,16,0.0288808664259928,0.122137404580153,"GO:0051302","GO:BP","regulation of cell division",16178,14081,"GO:0050794, GO:0051301"
"4968","down",TRUE,0.000352476791048885,59,451,11,0.024390243902439,0.186440677966102,"REAC:R-HSA-5387390","REAC","Hh mutants abrogate ligand secretion",10842,1088,"REAC:R-HSA-5663202"
"4969","down",TRUE,0.000356469403597857,49,451,10,0.0221729490022173,0.204081632653061,"REAC:R-HSA-1236978","REAC","Cross-presentation of soluble exogenous antigens (endosomes)",10842,402,"REAC:R-HSA-1236975"
"6118","down",TRUE,0.000398095478135954,62,366,12,0.0327868852459016,0.193548387096774,"WP:WP183","WP","Proteasome degradation",8286,48,"WP:000000"
"4970","down",TRUE,0.000398201133077266,60,451,11,0.024390243902439,0.183333333333333,"REAC:R-HSA-5610785","REAC","GLI3 is processed to GLI3R by the proteasome",10842,984,"REAC:R-HSA-5610787"
"4971","down",TRUE,0.000398201133077266,60,451,11,0.024390243902439,0.183333333333333,"REAC:R-HSA-5610783","REAC","Degradation of GLI2 by the proteasome",10842,700,"REAC:R-HSA-5610787"
"4972","down",TRUE,0.000398201133077266,60,451,11,0.024390243902439,0.183333333333333,"REAC:R-HSA-5610780","REAC","Degradation of GLI1 by the proteasome",10842,699,"REAC:R-HSA-5610787"
"4973","down",TRUE,0.000405446995231828,71,451,12,0.0266075388026608,0.169014084507042,"REAC:R-HSA-8854518","REAC","AURKA Activation by TPX2",10842,38,"REAC:R-HSA-69275"
"4974","down",TRUE,0.000406168482750277,50,451,10,0.0221729490022173,0.2,"REAC:R-HSA-211733","REAC","Regulation of activated PAK-2p34 by proteasome mediated degradation",10842,1959,"REAC:R-HSA-169911"
"4975","down",TRUE,0.000406168482750277,159,451,19,0.0421286031042129,0.119496855345912,"REAC:R-HSA-69002","REAC","DNA Replication Pre-Initiation",10842,432,"REAC:R-HSA-69306"
"6119","down",TRUE,0.000442535322319067,14,366,6,0.0163934426229508,0.428571428571429,"WP:WP4240","WP","Regulation of sister chromatid separation at the metaphase anaphase transition",8286,377,"WP:000000"
"4977","down",TRUE,0.000444518086653315,61,451,11,0.024390243902439,0.180327868852459,"REAC:R-HSA-6796648","REAC","TP53 Regulates Transcription of DNA Repair Genes",10842,2380,"REAC:R-HSA-3700989"
"4978","down",TRUE,0.000459120301093795,476,451,39,0.0864745011086474,0.0819327731092437,"REAC:R-HSA-6798695","REAC","Neutrophil degranulation",10842,1549,"REAC:R-HSA-168249"
"4979","down",TRUE,0.000463991746471526,51,451,10,0.0221729490022173,0.196078431372549,"REAC:R-HSA-350562","REAC","Regulation of ornithine decarboxylase (ODC)",10842,1980,"REAC:R-HSA-351202"
"4980","down",TRUE,0.000469931070377529,84,451,13,0.0288248337028825,0.154761904761905,"REAC:R-HSA-5628897","REAC","TP53 Regulates Metabolic Genes",10842,2376,"REAC:R-HSA-3700989"
"150","down",TRUE,0.000474421246206077,197,554,20,0.036101083032491,0.101522842639594,"GO:0009205","GO:BP","purine ribonucleoside triphosphate metabolic process",16178,3408,"GO:0009144, GO:0009199"
"151","down",TRUE,0.00049123872799906,301,554,26,0.0469314079422383,0.0863787375415282,"GO:0042176","GO:BP","regulation of protein catabolic process",16178,10349,"GO:0009894, GO:0030163, GO:0051246"
"4982","down",TRUE,0.00049956962595476,52,451,10,0.0221729490022173,0.192307692307692,"REAC:R-HSA-6781823","REAC","Formation of TC-NER Pre-Incision Complex",10842,920,"REAC:R-HSA-6781827"
"4983","down",TRUE,0.00049956962595476,52,451,10,0.0221729490022173,0.192307692307692,"REAC:R-HSA-69610","REAC","p53-Independent DNA Damage Response",10842,2641,"REAC:R-HSA-69613"
"4984","down",TRUE,0.00049956962595476,52,451,10,0.0221729490022173,0.192307692307692,"REAC:R-HSA-9762114","REAC","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2",10842,994,"REAC:R-HSA-9759194"
"4985","down",TRUE,0.00049956962595476,149,451,18,0.0399113082039911,0.120805369127517,"REAC:R-HSA-5358351","REAC","Signaling by Hedgehog",10842,2190,"REAC:R-HSA-162582"
"4986","down",TRUE,0.00049956962595476,11,451,5,0.0110864745011086,0.454545454545455,"REAC:R-HSA-2514853","REAC","Condensation of Prometaphase Chromosomes",10842,379,"REAC:R-HSA-68877"
"4987","down",TRUE,0.00049956962595476,52,451,10,0.0221729490022173,0.192307692307692,"REAC:R-HSA-69601","REAC","Ubiquitin Mediated Degradation of Phosphorylated Cdc25A",10842,2541,"REAC:R-HSA-69610"
"4988","down",TRUE,0.00049956962595476,52,451,10,0.0221729490022173,0.192307692307692,"REAC:R-HSA-180534","REAC","Vpu mediated degradation of CD4",10842,2588,"REAC:R-HSA-162909"
"4989","down",TRUE,0.00049956962595476,52,451,10,0.0221729490022173,0.192307692307692,"REAC:R-HSA-75815","REAC","Ubiquitin-dependent degradation of Cyclin D",10842,2542,"REAC:R-HSA-69242"
"4990","down",TRUE,0.00049956962595476,52,451,10,0.0221729490022173,0.192307692307692,"REAC:R-HSA-69613","REAC","p53-Independent G1/S DNA damage checkpoint",10842,2642,"REAC:R-HSA-69615"
"153","down",TRUE,0.00053705116144971,107,554,14,0.0252707581227437,0.130841121495327,"GO:0061640","GO:BP","cytoskeleton-dependent cytokinesis",16178,16089,"GO:0000910"
"154","down",TRUE,0.000577255353089149,200,554,20,0.036101083032491,0.1,"GO:0009144","GO:BP","purine nucleoside triphosphate metabolic process",16178,3348,"GO:0009141"
"155","down",TRUE,0.000577976414435653,94,554,13,0.0234657039711191,0.138297872340426,"GO:0045931","GO:BP","positive regulation of mitotic cell cycle",16178,12123,"GO:0000278, GO:0007346, GO:0045787"
"4991","down",TRUE,0.000588020403447324,53,451,10,0.0221729490022173,0.188679245283019,"REAC:R-HSA-169911","REAC","Regulation of Apoptosis",10842,1913,"REAC:R-HSA-109581"
